req_id,cust_id,time,amount,type,approval
505,2404,2024-04-13 14:11:08,355944.22,Auto,False
506,1752,2024-10-20 14:51:16,162527.89,home,True
507,475,2025-02-27 16:07:49,262822.84,Auto,True
508,2419,2024-05-31 03:31:41,55681.77,home,False
509,381,2024-06-17 21:49:04,219443.72,Auto,False
510,1115,2025-02-12 01:14:50,32460.59,Auto,False
511,1495,2024-11-01 10:42:37,463421.88,home,False
512,29,2024-06-18 15:16:48,329845.26,Auto,False
513,2716,2025-02-18 08:11:17,209771.95,Auto,False
514,2285,2024-11-16 10:42:26,140856.6,Auto,False
515,1645,2024-08-03 01:08:46,235503.59,Auto,False
516,2192,2025-02-27 22:06:30,221320.05,Auto,False
517,2269,2024-05-21 23:39:15,440631.85,Auto,False
518,1278,2024-12-26 05:37:31,109090.67,home,True
519,163,2024-08-09 04:31:37,200343.06,Auto,False
520,2622,2024-08-15 16:27:14,142150.12,Auto,True
521,886,2024-08-06 16:49:13,380892.75,home,True
522,2485,2024-12-10 09:55:10,367156.96,home,False
523,607,2025-03-09 16:34:36,237027.9,Auto,False
524,1866,2024-05-16 06:08:48,105980.72,home,False
525,1414,2024-11-08 17:18:01,140493.76,home,False
526,2733,2024-10-15 16:16:12,185963.48,home,False
527,7,2024-10-23 10:55:21,406074.35,Auto,True
528,1738,2024-04-16 19:02:17,229086.04,home,True
529,1261,2024-03-29 00:35:36,180411.78,home,True
530,1216,2024-06-13 16:36:47,38918.74,Auto,False
531,2615,2024-08-19 17:16:53,271844.34,Auto,True
532,2306,2024-06-19 00:58:49,92074.79,home,True
533,2184,2024-10-11 15:34:59,445997.24,home,False
534,1437,2024-10-15 07:38:55,325356.21,home,True
535,1587,2024-03-18 05:25:30,165793.53,Auto,False
536,496,2024-07-15 10:48:43,227810.5,home,False
537,1450,2024-04-16 03:21:46,47644.09,home,True
538,789,2024-07-02 11:56:40,312410.44,Auto,False
539,795,2024-10-07 09:44:44,481237.42,home,True
540,1646,2024-09-04 21:47:00,435080.17,home,False
541,600,2024-05-31 05:54:58,325920.97,Auto,True
542,580,2024-10-10 22:22:38,275467.48,Auto,False
543,1974,2024-12-30 18:21:28,418343.15,home,False
544,2180,2025-01-18 10:07:21,433656.27,home,True
545,2236,2025-01-28 00:48:22,413154.77,Auto,True
546,2842,2024-09-05 00:51:43,427165.28,Auto,False
547,1420,2024-07-07 00:19:02,398434.27,home,True
548,100,2024-06-15 02:38:34,262936.58,Auto,False
549,1098,2025-03-15 11:38:19,242247.1,home,False
550,243,2024-10-18 02:44:52,210265.2,home,False
551,2769,2024-03-19 07:57:54,249828.35,Auto,False
552,836,2024-06-10 13:25:55,254685.8,home,True
553,2250,2024-06-16 08:50:38,483946.27,home,True
554,2128,2024-09-23 07:56:55,156829.26,Auto,False
555,2384,2024-09-26 07:02:20,337068.83,home,True
556,2048,2024-11-11 18:23:38,454900.18,Auto,False
557,2163,2025-01-14 07:04:45,312532.8,home,False
558,2184,2025-03-05 19:32:08,88953.63,Auto,True
559,1233,2025-01-31 07:55:42,280044.66,Auto,False
560,2287,2024-09-16 08:51:20,364345.24,home,False
561,1818,2025-02-13 13:23:42,206538.69,Auto,False
562,53,2024-05-14 03:49:16,383684.32,home,False
563,2237,2024-08-12 05:26:20,133309.89,home,False
564,268,2024-12-06 20:33:08,291497.62,home,True
565,2010,2024-04-07 01:30:47,225334.07,home,False
566,507,2024-05-11 04:23:39,321739.84,Auto,True
567,721,2024-08-05 08:42:09,101348.31,Auto,False
568,57,2025-02-11 12:12:49,16788.31,home,False
569,1439,2025-01-23 01:38:23,204661.46,home,False
570,2051,2024-03-28 05:35:21,470211.81,home,False
571,206,2024-05-11 05:46:49,286884.76,home,True
572,663,2024-10-11 15:12:50,17943.49,home,True
573,2087,2024-12-11 12:09:33,51221.94,home,False
574,729,2025-03-13 11:29:34,12690.37,home,False
575,2763,2025-01-06 22:34:50,339475.08,home,False
576,750,2024-04-03 12:35:31,204539.33,Auto,False
577,695,2024-11-20 00:57:22,460629.12,home,False
578,632,2025-03-01 05:50:01,124329.52,Auto,True
579,593,2025-02-09 19:29:42,481316.69,home,False
580,1085,2024-10-21 22:03:58,488015.89,home,False
581,283,2024-11-03 09:10:43,445105.29,Auto,False
582,865,2024-06-22 22:21:59,475642.24,Auto,False
583,327,2024-12-28 06:43:23,448956.59,Auto,False
584,2730,2024-11-20 01:45:32,269081.0,Auto,False
585,2864,2024-08-06 03:16:25,185871.77,Auto,False
586,1553,2024-06-27 15:13:38,79872.03,Auto,False
587,1622,2024-06-17 01:39:01,437998.07,home,False
588,2279,2024-11-16 19:28:13,360589.13,Auto,False
589,93,2024-11-20 18:06:13,32444.79,home,False
590,646,2024-05-24 02:16:04,422073.96,Auto,False
591,1022,2024-12-11 07:05:23,276651.04,home,True
592,1923,2024-12-08 02:42:52,119818.11,Auto,True
593,2055,2024-04-23 08:34:28,435008.59,home,False
594,2170,2024-05-29 01:50:33,230816.73,Auto,True
595,2810,2024-08-15 07:40:16,420485.57,home,False
596,2914,2024-06-12 05:53:50,207808.06,home,True
597,659,2024-05-09 14:36:22,81569.78,home,True
598,1594,2025-02-07 01:03:45,438750.67,home,False
599,2173,2025-01-13 22:30:01,125943.79,home,False
600,2286,2024-10-28 19:16:49,418692.0,Auto,False
601,1272,2024-05-26 09:54:47,492679.4,Auto,True
602,1232,2025-02-26 18:29:32,220469.29,Auto,False
603,524,2025-01-08 11:34:06,178197.47,home,True
604,1738,2024-03-17 01:39:08,108971.57,home,False
605,973,2024-11-24 19:30:23,66245.19,home,False
606,1216,2025-03-09 23:44:04,266138.89,home,False
607,2662,2024-11-02 04:44:46,33196.18,Auto,True
608,674,2024-06-25 20:09:23,188562.06,Auto,False
609,343,2025-01-17 07:31:06,84911.13,home,False
610,1280,2025-01-17 11:45:32,63486.53,home,False
611,189,2024-06-29 22:40:23,346078.54,home,False
612,64,2024-10-02 15:28:06,413326.71,Auto,False
613,2865,2025-01-28 10:13:10,352329.37,home,False
614,2877,2025-02-21 00:40:24,117294.5,Auto,False
615,2510,2024-08-27 15:32:02,499103.05,home,False
616,1855,2024-03-17 16:19:02,226283.7,home,False
617,673,2024-03-27 19:51:10,125443.16,Auto,False
618,172,2024-12-03 02:27:59,433880.59,home,False
619,1512,2024-11-08 15:55:57,140501.57,home,False
620,1666,2024-07-13 22:27:23,393265.44,Auto,False
621,2255,2024-04-08 06:14:22,468695.18,Auto,False
622,1070,2025-02-04 15:13:00,133425.93,home,False
623,1793,2024-10-21 00:46:02,198424.13,home,False
624,2655,2024-06-25 08:34:21,415649.69,Auto,True
625,1197,2024-11-16 19:01:46,38512.99,home,False
626,1035,2024-11-25 11:53:25,257501.71,home,False
627,1360,2024-07-03 06:41:04,387512.36,home,False
628,2409,2024-09-28 07:49:15,80107.35,Auto,False
629,2346,2024-07-25 13:48:16,201528.98,Auto,True
630,2965,2024-03-26 18:32:44,248789.57,Auto,False
631,119,2024-06-17 22:12:41,315282.78,home,False
632,777,2024-11-12 17:42:50,48052.73,Auto,True
633,1803,2024-05-15 12:59:37,60605.33,Auto,True
634,647,2025-02-24 16:45:10,130638.8,home,False
635,2629,2024-12-21 23:40:31,499778.5,Auto,True
636,327,2024-10-23 19:53:50,333660.92,home,False
637,1866,2025-01-15 15:11:41,303185.51,home,True
638,588,2024-07-20 02:56:58,217730.71,Auto,False
639,478,2024-05-04 22:37:00,277257.06,home,True
640,1876,2024-06-26 15:41:44,71681.84,Auto,True
641,1848,2024-07-04 05:00:03,231370.41,home,False
642,1049,2025-01-13 22:01:55,327744.46,Auto,False
643,990,2025-02-03 17:12:42,473029.34,home,False
644,1204,2024-10-01 09:23:44,183565.52,Auto,False
645,1539,2024-11-17 05:46:03,324136.93,home,False
646,2509,2024-11-08 05:48:21,338682.27,Auto,True
647,2632,2024-04-05 01:41:55,168644.3,Auto,False
648,649,2024-04-13 05:54:51,488968.05,home,True
649,2545,2025-02-17 00:54:06,59724.99,Auto,True
650,2624,2024-12-27 20:32:54,393201.25,home,True
651,2986,2024-08-24 19:29:27,484403.72,Auto,True
652,1597,2024-09-04 20:25:14,77892.44,Auto,False
653,2560,2025-02-11 08:36:55,362412.96,Auto,False
654,935,2024-10-06 01:55:16,182580.38,home,False
655,568,2024-03-19 13:01:19,278283.9,Auto,False
656,1739,2024-12-03 15:31:08,367136.87,Auto,False
657,1533,2025-02-25 15:50:48,181978.82,home,False
658,691,2024-06-16 12:35:04,493478.71,Auto,False
659,2307,2025-03-10 10:47:40,372922.75,home,True
660,1828,2025-01-14 09:35:14,134510.76,home,True
661,2751,2025-02-20 04:44:12,362571.63,Auto,False
662,2394,2025-01-29 19:42:13,185630.82,home,True
663,523,2025-02-12 23:43:38,488219.68,home,True
664,1345,2025-01-16 05:16:58,216305.68,Auto,False
665,2340,2024-10-08 13:19:17,220333.52,home,False
666,62,2025-02-23 03:52:51,383134.84,home,False
667,2576,2024-12-10 04:36:10,487182.06,home,True
668,2744,2024-04-29 02:08:35,479541.29,home,False
669,368,2024-10-19 01:09:45,267872.41,home,False
670,1010,2025-02-12 23:02:21,191331.67,Auto,False
671,172,2025-01-17 05:32:07,318525.28,home,False
672,1242,2024-04-16 10:18:47,409386.26,Auto,False
673,1457,2024-08-26 06:07:36,14391.95,home,False
674,2608,2024-07-18 05:32:08,239670.38,home,True
675,2095,2024-10-30 23:09:13,391189.13,Auto,False
676,1593,2024-05-23 22:36:58,355252.03,home,False
677,1172,2024-03-23 05:21:27,53436.16,home,True
678,1524,2024-05-16 03:31:42,103984.84,home,False
679,2416,2025-01-18 15:50:59,108476.31,Auto,False
680,1908,2024-10-13 09:51:58,237232.86,home,True
681,2412,2024-04-24 17:11:51,201985.13,Auto,False
682,1893,2024-06-13 22:18:31,117237.73,home,True
683,307,2025-02-16 18:56:41,453886.61,home,False
684,1725,2024-04-27 12:13:37,161422.08,Auto,True
685,997,2024-12-14 22:40:19,410721.19,home,False
686,23,2024-03-30 15:40:55,195343.27,Auto,False
687,2871,2024-09-15 03:38:31,184681.41,Auto,False
688,2853,2025-01-12 13:24:14,152317.86,home,True
689,1130,2024-05-09 16:57:53,91684.54,Auto,True
690,817,2025-01-18 22:57:21,79190.76,home,False
691,2899,2024-12-22 00:07:09,87020.91,home,False
692,1259,2024-07-03 17:27:49,173179.96,home,False
693,2876,2025-03-07 05:46:10,459746.31,Auto,False
694,581,2024-12-13 12:18:11,227988.05,home,True
695,2364,2024-07-21 17:18:04,366988.03,Auto,False
696,1356,2024-10-17 07:14:19,262770.56,Auto,True
697,580,2025-02-04 08:07:10,175592.33,home,False
698,245,2025-02-20 17:28:36,210337.02,home,True
699,1347,2025-01-25 22:08:09,200955.6,home,False
700,1700,2024-05-10 10:48:22,57177.08,home,False
701,1782,2024-06-29 09:16:40,103773.08,Auto,True
702,2187,2024-12-01 16:07:49,441929.11,Auto,True
703,968,2024-07-04 17:36:37,361989.51,Auto,False
704,2667,2024-05-10 13:10:51,341157.96,home,False
705,2680,2024-07-19 18:55:18,323526.12,home,True
706,491,2024-12-29 12:16:12,479031.84,Auto,True
707,941,2024-07-23 22:18:07,468793.17,home,True
708,2208,2025-02-26 01:15:19,68428.45,Auto,True
709,1415,2025-01-02 10:08:36,57508.13,home,False
710,1756,2024-05-02 13:06:53,186861.06,home,False
711,1576,2024-10-17 15:19:47,211884.24,home,False
712,1493,2024-12-21 11:58:44,225264.41,Auto,True
713,2733,2025-01-25 20:18:44,279771.79,home,False
714,2504,2024-11-12 01:04:46,43607.72,Auto,False
715,2426,2024-08-03 12:35:04,262241.06,home,False
716,92,2024-05-10 20:01:47,173242.61,home,True
717,1347,2024-08-03 18:36:38,217645.46,Auto,False
718,2198,2024-05-15 20:21:41,220424.51,Auto,True
719,1980,2024-04-25 05:59:15,232860.65,Auto,False
720,1143,2025-03-07 01:40:19,376072.72,Auto,True
721,126,2025-02-01 23:23:34,254700.74,Auto,False
722,2192,2024-03-18 09:16:05,375023.65,home,True
723,1211,2024-11-21 03:10:31,327516.91,home,False
724,1046,2025-01-01 00:51:55,141018.3,home,False
725,11,2024-07-29 06:41:33,485659.92,home,False
726,762,2024-08-03 15:08:36,248694.83,home,False
727,2476,2024-03-29 12:12:32,100737.88,Auto,False
728,1082,2024-07-12 16:05:07,395718.45,Auto,False
729,2900,2024-05-20 23:45:11,26472.63,Auto,False
730,2664,2025-02-19 12:17:07,27587.08,Auto,False
731,1669,2025-01-12 05:55:32,120722.89,Auto,True
732,2603,2025-01-07 07:24:44,377908.19,home,False
733,2175,2024-10-19 01:08:06,468640.64,home,False
734,749,2024-04-06 21:43:42,489417.04,home,True
735,333,2024-06-02 09:16:51,346843.83,home,True
736,545,2024-07-12 01:19:45,176019.49,home,False
737,1428,2024-08-28 02:50:39,451851.91,Auto,False
738,2873,2024-12-05 16:32:46,431354.91,Auto,False
739,830,2025-03-08 00:30:35,305814.14,Auto,False
740,2948,2024-03-21 02:36:34,10380.41,home,True
741,930,2024-09-08 21:29:38,236019.62,Auto,True
742,467,2024-09-24 20:06:10,166888.92,home,True
743,1470,2024-10-25 04:19:47,446395.69,Auto,True
744,1193,2025-03-11 00:56:49,425037.74,home,False
745,2891,2024-06-23 04:11:33,18894.26,Auto,True
746,2998,2024-04-03 19:17:56,392437.82,home,False
747,544,2024-12-27 07:27:12,467159.42,Auto,False
748,904,2024-12-03 08:51:12,330746.7,Auto,True
749,1697,2024-04-21 03:05:38,462467.45,Auto,False
750,2465,2024-06-06 03:28:01,135872.77,Auto,True
751,2355,2024-04-19 04:05:26,423263.89,home,False
752,176,2025-01-25 03:19:06,174437.12,home,False
753,2829,2024-12-13 12:30:23,111195.23,home,False
754,1174,2024-09-08 00:36:40,337753.89,home,False
755,2686,2024-06-01 19:41:07,80395.61,Auto,True
756,1269,2025-02-01 19:45:00,77423.03,home,False
757,431,2024-10-15 04:34:56,38830.74,Auto,True
758,1133,2024-12-20 15:59:50,285037.37,home,False
759,934,2024-09-03 02:07:35,355395.71,Auto,True
760,685,2024-08-14 02:16:12,82602.53,Auto,False
761,2604,2024-05-07 23:07:21,247893.01,home,False
762,2394,2024-10-23 17:43:52,456578.72,Auto,True
763,2729,2025-02-06 10:18:31,81470.99,home,True
764,1646,2024-12-18 03:04:25,472972.12,home,False
765,101,2024-12-30 19:02:39,33757.85,Auto,False
766,36,2024-08-30 09:00:32,318202.62,home,False
767,369,2024-06-08 07:17:46,63378.33,home,False
768,2684,2025-02-19 19:17:52,293264.27,Auto,False
769,987,2024-12-02 06:10:31,258238.79,Auto,False
770,2579,2024-04-13 14:55:47,354301.71,Auto,True
771,1455,2024-09-30 15:22:34,230751.82,home,False
772,507,2024-07-03 04:29:16,213017.15,home,False
773,332,2024-10-31 19:22:37,83675.75,Auto,False
774,147,2024-06-12 03:42:46,151364.02,home,True
775,366,2024-10-13 15:06:09,164024.37,home,False
776,1477,2024-06-05 05:23:32,396329.1,home,False
777,123,2024-05-28 07:56:06,268393.52,home,False
778,1628,2024-09-13 07:40:05,400426.95,home,False
779,131,2024-09-14 02:29:19,112973.41,home,True
780,1022,2024-05-27 04:49:24,320180.34,home,True
781,1066,2024-09-22 08:25:21,396218.71,Auto,False
782,1366,2025-02-04 07:31:15,114492.49,Auto,True
783,230,2024-07-08 14:51:12,461013.06,Auto,True
784,2547,2025-01-12 10:23:18,438438.39,home,True
785,2681,2025-01-05 17:05:37,116449.86,home,False
786,1946,2024-09-08 10:18:32,365388.57,Auto,True
787,121,2024-10-08 12:35:40,484291.76,Auto,True
788,2346,2024-12-12 18:59:44,172130.49,Auto,False
789,1828,2025-01-13 08:30:47,56641.41,Auto,True
790,394,2024-06-10 15:35:38,189914.4,Auto,False
791,686,2024-05-03 16:58:04,432261.04,Auto,True
792,795,2024-10-28 18:23:46,280422.34,Auto,False
793,2473,2024-04-16 00:17:56,283508.62,home,False
794,949,2024-07-25 16:35:17,227869.99,Auto,False
795,2718,2024-06-21 22:13:35,392937.46,Auto,False
796,2733,2025-02-17 17:15:03,14614.13,Auto,True
797,1927,2024-08-09 23:54:59,62937.8,Auto,True
798,327,2024-04-26 10:03:05,207282.01,Auto,False
799,753,2024-05-06 03:20:34,219506.01,Auto,False
800,1095,2025-01-22 16:40:18,273304.59,home,False
801,1557,2025-01-31 09:01:17,263158.95,Auto,True
802,1626,2024-12-30 13:39:36,229780.76,Auto,False
803,147,2024-08-30 07:06:23,147062.13,home,False
804,2008,2024-10-29 15:21:25,308042.46,home,False
805,1001,2024-08-08 21:26:24,213135.73,Auto,False
806,1089,2024-07-10 01:23:47,77994.67,Auto,True
807,2924,2024-06-06 21:10:45,484081.65,home,False
808,888,2024-03-22 00:22:23,202428.2,Auto,False
809,716,2025-01-08 12:16:49,450017.66,Auto,False
810,2991,2024-07-12 00:57:55,43258.69,home,True
811,869,2024-10-04 23:21:40,170594.39,home,False
812,1426,2024-11-09 14:59:49,59680.44,home,False
813,1965,2025-03-03 02:48:21,440953.47,Auto,False
814,2467,2024-11-05 05:28:49,306184.7,Auto,False
815,610,2024-09-20 03:16:05,324984.51,Auto,False
816,2098,2024-06-11 05:34:38,380271.65,home,False
817,1509,2024-04-15 17:50:15,379448.04,Auto,False
818,1836,2024-05-17 21:38:25,327884.5,home,False
819,667,2024-12-06 04:12:27,11962.99,Auto,False
820,2125,2024-05-18 22:47:42,225280.25,Auto,True
821,2510,2025-03-04 17:57:52,94612.33,Auto,True
822,2176,2025-01-30 09:09:25,20269.5,Auto,False
823,2004,2024-05-11 22:16:08,371878.39,home,False
824,417,2024-11-05 11:56:55,234616.6,Auto,True
825,1062,2024-07-04 22:17:30,317299.21,Auto,True
826,1167,2024-12-29 02:39:50,401589.99,home,False
827,1184,2024-07-12 04:19:03,59479.28,home,True
828,1814,2024-07-28 23:50:09,193208.64,home,True
829,466,2024-11-10 15:21:37,330363.0,home,False
830,1996,2024-08-24 21:53:19,271452.5,Auto,True
831,2857,2025-03-05 10:45:31,382991.11,home,False
832,2965,2025-03-05 18:34:54,293636.56,home,False
833,792,2024-11-21 00:26:02,290596.97,home,False
834,2347,2024-09-25 14:17:30,241107.64,home,False
835,2037,2024-06-21 00:18:48,104003.81,Auto,False
836,2222,2024-07-28 14:01:43,226458.12,home,False
837,18,2024-09-04 00:15:46,273620.47,Auto,False
838,295,2024-08-14 20:41:20,93086.22,home,False
839,1869,2024-12-08 20:16:06,148250.75,home,False
840,539,2024-07-02 19:52:20,166371.25,Auto,False
841,2455,2025-01-17 03:29:15,234050.93,Auto,False
842,907,2024-09-18 13:43:13,427714.58,Auto,False
843,2490,2024-03-20 20:34:49,118452.99,home,False
844,2707,2024-05-07 20:25:09,126268.52,Auto,True
845,2086,2024-06-20 03:38:52,414627.9,home,False
846,1672,2024-08-08 07:13:10,285846.43,Auto,True
847,2148,2024-08-18 07:06:07,399649.35,home,False
848,993,2024-11-25 23:44:58,330938.16,home,True
849,2014,2025-02-11 15:53:20,35679.32,Auto,False
850,1135,2024-09-25 20:16:30,343576.36,Auto,True
851,191,2025-01-12 22:37:43,260651.1,home,False
852,699,2024-05-08 23:22:00,35067.34,Auto,True
853,409,2024-09-13 15:35:05,472503.34,Auto,False
854,1498,2024-04-14 00:29:01,402560.03,home,False
855,1715,2024-11-16 05:47:21,172984.45,Auto,True
856,897,2024-04-27 07:14:43,369380.29,Auto,False
857,278,2025-01-30 18:59:23,360317.16,Auto,False
858,185,2024-06-13 08:53:21,257793.32,home,False
859,2596,2025-01-24 08:23:52,403909.64,home,False
860,2566,2024-07-31 18:10:30,126886.86,home,False
861,300,2025-03-01 04:58:56,490614.55,Auto,False
862,1422,2024-11-11 17:53:01,277236.38,Auto,False
863,1530,2025-03-15 06:03:26,180034.32,Auto,False
864,1230,2024-07-15 12:08:01,397963.61,Auto,True
865,2783,2024-08-31 06:33:59,248062.29,Auto,False
866,1611,2025-01-02 06:43:01,319236.69,home,False
867,35,2024-06-10 09:31:28,58440.48,home,False
868,103,2024-11-28 12:33:58,204285.77,Auto,False
869,1173,2024-10-19 01:30:18,182202.51,home,True
870,502,2024-05-26 11:40:58,98546.09,Auto,False
871,2373,2025-01-20 19:29:37,176151.97,home,False
872,2578,2025-02-28 07:59:06,121188.95,Auto,False
873,2160,2025-02-03 19:23:15,376753.13,home,False
874,2354,2024-09-17 20:18:12,381839.02,home,False
875,2344,2024-05-08 00:02:16,249147.58,Auto,False
876,1475,2025-01-13 12:04:59,382988.67,Auto,False
877,51,2024-04-18 04:56:55,195163.08,Auto,True
878,1329,2024-07-02 06:08:04,18304.07,home,False
879,1178,2024-12-07 01:33:16,142419.19,Auto,True
880,2770,2024-04-28 01:09:44,330618.77,home,True
881,2058,2025-02-28 12:40:57,425527.29,Auto,True
882,992,2025-02-12 06:36:58,191115.58,home,False
883,2873,2024-11-08 18:14:45,187027.38,Auto,False
884,1899,2025-02-15 00:50:02,32782.19,home,False
885,1525,2024-10-20 00:48:48,15251.41,Auto,True
886,592,2024-07-03 20:19:53,18697.64,home,False
887,216,2024-05-20 17:45:57,128909.64,Auto,True
888,2445,2024-10-23 19:08:34,305331.53,Auto,True
889,2785,2024-07-01 10:32:33,399380.64,Auto,False
890,975,2025-01-02 13:14:40,74287.78,home,True
891,783,2024-05-27 21:35:29,336932.29,Auto,False
892,2979,2024-08-08 09:40:08,118114.93,home,False
893,2351,2024-10-28 10:32:18,199666.61,home,True
894,775,2024-06-07 07:57:35,285596.77,home,False
895,1255,2024-05-15 18:54:21,423747.21,home,True
896,1077,2024-07-29 07:15:44,105495.91,Auto,False
897,2814,2024-07-29 17:39:47,382337.12,Auto,True
898,293,2024-12-29 17:34:05,137067.0,home,False
899,409,2024-05-22 12:42:32,166933.23,Auto,False
900,2085,2024-08-18 16:50:45,364655.19,home,False
901,1474,2024-06-15 23:06:42,497989.84,Auto,True
902,476,2024-08-08 09:53:23,160608.64,Auto,False
903,416,2025-02-14 07:48:47,411797.6,Auto,False
904,713,2024-06-27 16:35:15,207635.62,home,True
905,1298,2024-08-30 06:43:55,251110.93,Auto,False
906,588,2024-06-15 15:23:39,216080.34,Auto,False
907,1406,2024-05-01 09:57:35,268262.0,home,True
908,354,2024-12-18 13:54:40,53842.11,Auto,False
909,2924,2024-04-22 01:12:30,459415.19,Auto,False
910,2580,2025-01-08 12:22:42,386006.32,home,False
911,2388,2024-06-17 16:05:05,192448.12,home,False
912,277,2024-08-14 18:20:50,354790.74,Auto,False
913,1200,2024-08-13 09:37:38,249964.22,home,False
914,1537,2024-07-13 10:19:43,301136.75,Auto,False
915,2250,2024-07-08 22:09:48,29162.82,home,False
916,939,2024-06-10 09:59:21,134370.44,home,False
917,1466,2024-12-19 03:18:17,348906.24,home,True
918,2316,2024-12-07 06:56:18,456364.76,home,False
919,566,2024-05-01 17:33:53,77898.59,home,False
920,1113,2024-06-20 01:39:21,35157.42,Auto,False
921,1653,2024-03-30 16:47:04,327672.51,Auto,True
922,1349,2025-02-10 00:17:37,118276.08,home,False
923,2462,2024-05-15 14:54:45,397193.98,Auto,False
924,2582,2024-09-20 22:19:42,207885.38,Auto,False
925,2220,2024-06-13 13:50:39,436772.32,home,True
926,1551,2024-09-22 23:21:37,359650.55,home,True
927,2400,2024-08-14 23:05:38,397473.96,home,False
928,1657,2025-02-16 12:36:47,493936.29,Auto,False
929,1670,2024-04-25 11:37:22,121849.7,Auto,False
930,2106,2024-07-05 06:15:43,325247.62,home,False
931,378,2024-08-30 16:43:49,404521.78,Auto,False
932,2323,2024-12-24 21:40:56,220486.12,home,False
933,2522,2024-09-22 03:01:03,203935.91,home,False
934,336,2025-02-09 06:03:40,246669.29,home,False
935,1115,2024-10-27 12:37:03,479991.03,home,False
936,2206,2024-11-08 21:05:14,32976.55,home,True
937,2303,2024-11-10 16:45:13,481106.52,Auto,False
938,1289,2024-12-02 13:44:28,170933.68,home,False
939,2061,2024-05-23 11:03:49,219342.96,Auto,True
940,932,2024-11-19 14:21:58,475296.25,home,False
941,1915,2024-06-09 16:31:51,455224.21,Auto,True
942,1782,2024-09-01 09:25:06,463869.17,home,False
943,1664,2024-09-05 20:16:26,66836.26,home,False
944,2373,2025-02-26 09:36:48,64528.8,Auto,False
945,897,2024-07-31 20:05:39,312723.4,home,True
946,1252,2024-09-06 05:36:40,263200.65,Auto,True
947,2776,2024-09-15 19:41:32,319678.31,Auto,False
948,1013,2024-10-27 17:08:07,92995.12,home,True
949,862,2024-09-17 21:26:57,87349.39,home,False
950,2324,2025-02-10 14:06:06,209290.27,Auto,False
951,32,2025-03-14 16:01:39,21863.39,Auto,True
952,1556,2024-06-30 08:02:50,448221.07,Auto,False
953,1323,2024-12-02 01:06:24,130116.91,home,False
954,2183,2024-10-11 23:58:20,263799.77,Auto,False
955,175,2024-09-02 21:30:38,11359.64,Auto,True
956,1598,2024-08-21 10:43:38,420830.15,Auto,True
957,722,2024-11-04 05:54:14,175166.02,Auto,True
958,2645,2024-12-08 17:27:50,348087.83,home,True
959,2411,2024-11-08 07:26:02,20960.13,home,True
960,1122,2024-06-01 11:20:47,296139.79,home,False
961,2671,2024-09-30 13:56:45,112907.05,home,False
962,1030,2024-04-21 04:38:05,76797.9,home,False
963,1882,2025-03-10 04:26:41,464357.11,home,True
964,1045,2024-07-20 22:02:50,289451.6,Auto,False
965,1986,2024-06-29 18:11:25,336093.89,home,True
966,2631,2024-06-22 04:07:32,489694.27,home,False
967,24,2024-10-26 12:43:02,361131.77,home,False
968,32,2025-02-24 19:44:10,261137.61,Auto,False
969,2921,2024-08-31 13:47:59,225948.25,home,False
970,1499,2024-05-10 21:40:46,353503.49,home,False
971,2457,2024-08-20 04:16:40,425102.92,home,True
972,2819,2024-08-24 15:57:13,462082.06,home,False
973,390,2024-09-22 14:52:57,463429.26,home,True
974,637,2025-01-09 11:54:02,157587.47,Auto,False
975,2071,2024-08-05 12:55:17,455186.59,home,False
976,2681,2024-05-25 12:25:14,21647.85,home,False
977,2176,2025-01-03 20:16:35,488515.11,home,False
978,690,2024-12-15 13:23:01,449266.4,home,False
979,2429,2025-01-17 21:42:27,309732.51,Auto,False
980,961,2024-05-06 09:46:03,113165.46,home,False
981,623,2025-02-09 09:38:03,253773.82,Auto,False
982,1254,2025-02-08 14:33:22,312184.52,Auto,False
983,928,2024-09-27 13:42:58,52768.6,home,False
984,1359,2024-10-06 08:01:59,301009.98,Auto,False
985,1896,2024-09-16 10:49:55,101666.01,Auto,False
986,174,2024-08-27 09:07:20,268436.58,Auto,False
987,2160,2025-01-22 06:57:35,87925.69,Auto,False
988,2838,2024-04-29 03:03:48,111993.82,Auto,False
989,2305,2025-02-11 12:29:04,119432.82,Auto,False
990,2194,2025-01-11 00:13:52,139321.23,Auto,False
991,209,2025-02-18 02:18:43,436499.62,Auto,True
992,2937,2024-06-19 20:49:15,162318.71,Auto,False
993,205,2024-07-14 12:18:47,25460.14,home,False
994,2026,2024-04-11 01:04:10,98099.41,home,True
995,975,2024-05-07 23:26:27,126112.34,Auto,False
996,643,2024-12-26 00:44:07,87008.67,home,False
997,1741,2025-01-11 10:10:27,411974.09,home,False
998,1037,2025-03-09 12:01:22,108801.07,Auto,True
999,2511,2025-03-05 11:40:57,246232.19,home,False
1000,2353,2024-08-03 08:22:39,180106.22,Auto,False
1001,877,2024-10-10 15:28:13,216755.91,home,False
1002,944,2024-11-14 09:54:44,193720.37,Auto,True
1003,177,2024-07-26 09:39:42,412683.67,home,True
1004,2358,2024-10-07 22:53:24,147623.85,Auto,True
1005,1008,2025-03-15 13:24:42,173923.69,home,False
1006,1089,2024-12-05 10:25:44,54971.38,Auto,True
1007,2297,2024-12-02 02:28:55,13385.11,home,False
1008,267,2024-12-19 13:19:57,451661.59,home,False
1009,1204,2024-04-08 14:53:38,408035.83,home,True
